DATE,UNIQUE_TOKEN_COUNT,AVG_TX_FEE_USD,AVG_ETH_PRICE
2021-08-07 00:00:00.000,2429,36.220794309,3009.678937447
2021-08-08 00:00:00.000,2449,30.483581527,3084.657967681
2021-08-09 00:00:00.000,2283,36.966798518,3049.229611012
2021-08-10 00:00:00.000,2337,37.764699223,3132.073874807
2021-08-11 00:00:00.000,2293,43.555274515,3206.497220488
2021-08-12 00:00:00.000,2317,58.025721879,3122.555179485
2021-08-13 00:00:00.000,2350,36.753307779,3183.318532563
2021-08-14 00:00:00.000,2384,32.277102049,3274.154939904
2021-08-15 00:00:00.000,2332,29.836205357,3210.027446435
2021-08-16 00:00:00.000,2264,38.239707564,3252.563547869
2021-08-17 00:00:00.000,2282,39.268225035,3175.202175783
2021-08-18 00:00:00.000,2297,34.457343013,3050.702572574
2021-08-19 00:00:00.000,2486,28.549532912,3032.05796049
2021-08-20 00:00:00.000,2545,29.912805237,3219.794642869
2021-08-21 00:00:00.000,2517,26.300541971,3270.50819258
2021-08-22 00:00:00.000,2457,27.42514507,3219.519215578
2021-08-23 00:00:00.000,2333,42.525736493,3311.407685464
2021-08-24 00:00:00.000,2165,54.996235158,3293.707441699
2021-08-25 00:00:00.000,2105,62.039640564,3189.497284073
2021-08-26 00:00:00.000,2141,57.725333833,3145.907157689
2021-08-27 00:00:00.000,2049,61.570929856,3157.555904639
2021-08-28 00:00:00.000,2200,48.721142336,3247.352580473
2021-08-29 00:00:00.000,2141,51.761163695,3214.314704402
2021-08-30 00:00:00.000,2032,65.096946081,3216.094028991
2021-08-31 00:00:00.000,2065,74.387647994,3340.11035611
2021-09-01 00:00:00.000,2082,89.493012946,3550.225480703
2021-09-02 00:00:00.000,2064,80.947609396,3767.917533491
2021-09-03 00:00:00.000,1937,110.118064565,3877.300582535
2021-09-04 00:00:00.000,1979,88.729705526,3909.094467738
2021-09-05 00:00:00.000,2048,80.732114562,3908.024560594
2021-09-06 00:00:00.000,2047,88.05565235,3929.910915057
2021-09-07 00:00:00.000,2039,130.590857396,3724.656767264
2021-09-08 00:00:00.000,1957,127.196517206,3431.492660255
2021-09-09 00:00:00.000,1976,92.655643646,3506.946508902
2021-09-10 00:00:00.000,2120,78.879707599,3385.74395927
2021-09-11 00:00:00.000,2296,49.918186332,3286.72609363
2021-09-12 00:00:00.000,2264,44.051803662,3370.01272927
2021-09-13 00:00:00.000,2180,56.769559079,3275.512650757
2021-09-14 00:00:00.000,2242,45.665041957,3336.973924452
2021-09-15 00:00:00.000,2195,53.420639527,3447.402737221
2021-09-16 00:00:00.000,2178,58.139760183,3566.62915068
2021-09-17 00:00:00.000,2174,54.120869929,3498.165409022
2021-09-18 00:00:00.000,2255,39.914013865,3470.279814006
2021-09-19 00:00:00.000,2244,40.342338508,3396.408145085
2021-09-20 00:00:00.000,2111,61.288853194,3143.69708772
2021-09-21 00:00:00.000,2061,67.805501401,2987.378327622
2021-09-22 00:00:00.000,2179,45.380316442,2926.101798147
2021-09-23 00:00:00.000,2099,47.996932125,3115.143270076
2021-09-24 00:00:00.000,2090,52.298414102,2992.279744913
2021-09-25 00:00:00.000,2307,31.610855097,2924.439647826
2021-09-26 00:00:00.000,2183,47.049942471,2949.767627881
2021-09-27 00:00:00.000,2050,51.808129387,3077.432746293
2021-09-28 00:00:00.000,2009,54.910872041,2905.046842463
2021-09-29 00:00:00.000,2105,50.648689487,2882.466225101
2021-09-30 00:00:00.000,2029,58.588207274,2979.082223054
2021-10-01 00:00:00.000,2095,58.564627917,3152.307144256
2021-10-02 00:00:00.000,2226,46.623451089,3339.337779218
2021-10-03 00:00:00.000,2185,46.235251872,3418.453172096
2021-10-04 00:00:00.000,2022,67.605679529,3372.13681685
2021-10-05 00:00:00.000,2048,80.880181411,3434.552528293
2021-10-06 00:00:00.000,1984,95.851286704,3506.020538831
2021-10-07 00:00:00.000,1980,100.132895971,3577.652165315
2021-10-08 00:00:00.000,2033,81.606697797,3611.514142822
2021-10-09 00:00:00.000,2197,58.000981881,3594.80243784
2021-10-10 00:00:00.000,2210,56.982521163,3549.738068819
2021-10-11 00:00:00.000,2035,77.894348658,3543.010337125
2021-10-12 00:00:00.000,2205,65.882725505,3493.142409571
2021-10-13 00:00:00.000,2123,72.660966059,3502.265128638
2021-10-14 00:00:00.000,2090,92.629643518,3697.305831862
2021-10-15 00:00:00.000,2047,109.884719237,3820.638986373
2021-10-16 00:00:00.000,2257,70.372306932,3887.519658909
2021-10-17 00:00:00.000,2287,61.521161261,3840.748529074
2021-10-18 00:00:00.000,2264,67.620094893,3805.425259053
2021-10-19 00:00:00.000,2397,61.68553992,3800.281733841
2021-10-20 00:00:00.000,2402,68.449408087,3947.896635856
2021-10-21 00:00:00.000,2361,78.679451642,4176.800542338
2021-10-22 00:00:00.000,2365,70.162985177,4070.385033464
2021-10-23 00:00:00.000,2386,53.810044208,4054.99240298
2021-10-24 00:00:00.000,2357,62.517943241,4090.849869762
2021-10-25 00:00:00.000,2313,80.302229442,4158.329246285
2021-10-26 00:00:00.000,2191,103.527476669,4228.12391575
2021-10-27 00:00:00.000,2092,148.406611906,4080.714976771
2021-10-28 00:00:00.000,2133,154.884991401,4118.340505799
2021-10-29 00:00:00.000,2273,152.406380563,4371.725185651
2021-10-30 00:00:00.000,2300,138.186428403,4340.916560574
2021-10-31 00:00:00.000,2274,128.256212702,4292.447094003
2021-11-01 00:00:00.000,2279,134.441786422,4303.153809315
2021-11-02 00:00:00.000,2274,153.764996236,4421.936703248
2021-11-03 00:00:00.000,2350,147.037164278,4568.71226038
2021-11-04 00:00:00.000,2407,134.565146009,4534.43764391
2021-11-05 00:00:00.000,2377,122.758635532,4514.90155533
2021-11-06 00:00:00.000,2471,103.127737533,4465.847360854
2021-11-07 00:00:00.000,2592,96.881391108,4589.974116463
2021-11-08 00:00:00.000,2474,124.428385071,4739.460404606
2021-11-09 00:00:00.000,2270,176.043982377,4798.517883729
2021-11-10 00:00:00.000,2345,171.345501686,4751.304271455
2021-11-11 00:00:00.000,2427,162.432426067,4709.908404739
2021-11-12 00:00:00.000,2468,148.35647091,4695.543876233
2021-11-13 00:00:00.000,2509,124.936049074,4656.279966376
2021-11-14 00:00:00.000,2544,114.76379422,4616.245190363
2021-11-15 00:00:00.000,2381,161.854584449,4672.785732178
2021-11-16 00:00:00.000,2413,141.063430641,4342.740966795
2021-11-17 00:00:00.000,2424,124.060641096,4219.771364688
2021-11-18 00:00:00.000,2319,129.678477488,4200.255532577
2021-11-19 00:00:00.000,2391,114.680566325,4146.837810186
2021-11-20 00:00:00.000,2468,99.364435056,4327.814398791
2021-11-21 00:00:00.000,2479,102.608878086,4379.409314707
2021-11-22 00:00:00.000,2228,129.43840237,4200.941361584
2021-11-23 00:00:00.000,2343,123.989924466,4213.932230447
2021-11-24 00:00:00.000,2369,124.321357299,4275.584365669
2021-11-25 00:00:00.000,2431,118.405112337,4377.498102207
2021-11-26 00:00:00.000,2440,113.366200832,4235.945585839
2021-11-27 00:00:00.000,2343,98.173016382,4115.056427548
2021-11-28 00:00:00.000,2385,103.787340907,4076.780730066
2021-11-29 00:00:00.000,2347,115.529451526,4349.680901068
2021-11-30 00:00:00.000,2339,354.452888964,4526.455380287
2021-12-01 00:00:00.000,2258,141.870000168,4688.937259018
2021-12-02 00:00:00.000,2379,108.151444175,4537.00099079
2021-12-03 00:00:00.000,2380,109.320450976,4472.522589115
2021-12-04 00:00:00.000,2308,148.498736988,4019.13294525
2021-12-05 00:00:00.000,2313,95.786047831,4153.414585593
2021-12-06 00:00:00.000,2312,104.453204664,4113.784240837
2021-12-07 00:00:00.000,2465,90.939168282,4350.725842609
2021-12-08 00:00:00.000,2471,84.725963889,4346.157596629
2021-12-09 00:00:00.000,2392,83.84831163,4286.774906665
2021-12-10 00:00:00.000,2536,82.684739882,4087.683849817
2021-12-11 00:00:00.000,2491,67.944913426,4009.606575117
2021-12-12 00:00:00.000,2536,60.727507299,4064.985642107
2021-12-13 00:00:00.000,2452,84.110778517,3931.10047058
2021-12-14 00:00:00.000,2405,71.557192447,3793.91700609
2021-12-15 00:00:00.000,2330,85.038550444,3858.750686792
2021-12-16 00:00:00.000,2227,91.897274914,4033.227688687
2021-12-17 00:00:00.000,2318,75.970206606,3896.915893562
2021-12-18 00:00:00.000,2417,59.718662125,3918.3001829
2021-12-19 00:00:00.000,2470,56.050748996,3947.62074787
2021-12-20 00:00:00.000,2497,65.742214797,3866.028588439
2021-12-21 00:00:00.000,2409,67.347936139,4002.737127418
2021-12-22 00:00:00.000,2410,74.952688529,4034.369459481
2021-12-23 00:00:00.000,2340,79.44420794,3997.714136336
2021-12-24 00:00:00.000,2405,66.203356123,4101.176037908
2021-12-25 00:00:00.000,2227,60.628496073,4070.009318439
2021-12-26 00:00:00.000,2423,53.037565816,4064.178899479
2021-12-27 00:00:00.000,2406,74.610065949,4080.135685219
2021-12-28 00:00:00.000,2265,90.060572251,3913.893569324
2021-12-29 00:00:00.000,2341,103.357409091,3787.626056051
2021-12-30 00:00:00.000,2319,91.568845143,3710.771145144
2021-12-31 00:00:00.000,2627,79.355752784,3739.601924995
2022-01-01 00:00:00.000,2324,69.676554883,3726.592689946
2022-01-02 00:00:00.000,2167,84.447808689,3765.45776042
2022-01-03 00:00:00.000,2152,91.216504902,3794.710383869
2022-01-04 00:00:00.000,2059,99.010012487,3792.297731757
2022-01-05 00:00:00.000,2037,125.501409516,3770.557818446
2022-01-06 00:00:00.000,2066,105.940474474,3441.413257602
2022-01-07 00:00:00.000,2040,114.837943937,3247.337310255
2022-01-08 00:00:00.000,2089,89.715569847,3171.746351634
2022-01-09 00:00:00.000,1849,100.232730371,3134.268111649
2022-01-10 00:00:00.000,1776,146.953753872,3100.57531357
2022-01-11 00:00:00.000,1879,114.175508827,3142.635790751
2022-01-12 00:00:00.000,1896,123.717847947,3294.826266914
2022-01-13 00:00:00.000,1867,118.14588431,3335.056980797
2022-01-14 00:00:00.000,1829,126.939426173,3269.460264184
2022-01-15 00:00:00.000,1969,98.227850576,3327.189979112
2022-01-16 00:00:00.000,1961,93.385294409,3331.880851951
2022-01-17 00:00:00.000,2003,103.4897036,3265.686053215
2022-01-18 00:00:00.000,2107,98.623993299,3162.412781534
2022-01-19 00:00:00.000,2051,87.865218952,3122.592483723
2022-01-20 00:00:00.000,2066,96.144269589,3163.249604558
2022-01-21 00:00:00.000,2049,135.273743499,2832.700348254
2022-01-22 00:00:00.000,2132,100.919313462,2425.898024688
2022-01-23 00:00:00.000,2042,66.609329304,2417.610179554
2022-01-24 00:00:00.000,2009,82.261579227,2308.261035418
2022-01-25 00:00:00.000,1994,72.51785238,2383.288016923
2022-01-26 00:00:00.000,2008,87.850342327,2493.783201678
2022-01-27 00:00:00.000,1899,84.278013037,2380.296049218
2022-01-28 00:00:00.000,1882,79.194104291,2423.035071625
2022-01-29 00:00:00.000,1986,66.780932955,2563.18444335
2022-01-30 00:00:00.000,1990,63.52632168,2601.114921528
2022-01-31 00:00:00.000,1985,68.914693177,2583.06920995
2022-02-01 00:00:00.000,1932,86.135357494,2748.106603893
2022-02-02 00:00:00.000,1942,90.034720365,2744.241187372
2022-02-03 00:00:00.000,2021,68.435175244,2646.159319476
2022-02-04 00:00:00.000,2179,70.204827085,2818.020640761
2022-02-05 00:00:00.000,2247,57.126017432,3011.263795991
2022-02-06 00:00:00.000,2239,48.839431278,3012.302922003
2022-02-07 00:00:00.000,2095,79.201302986,3092.50735165
2022-02-08 00:00:00.000,2209,62.888698583,3115.814464764
2022-02-09 00:00:00.000,2259,69.078983869,3152.631194238
2022-02-10 00:00:00.000,2159,63.062641521,3197.022757501
2022-02-11 00:00:00.000,2289,87.059706701,3061.049657375
2022-02-12 00:00:00.000,2287,55.013753926,2928.439957931
2022-02-13 00:00:00.000,2307,39.965642139,2912.394563932
2022-02-14 00:00:00.000,2313,41.250579794,2893.659089823
2022-02-15 00:00:00.000,2222,48.063030475,3062.740587632
2022-02-16 00:00:00.000,2178,67.474378218,3126.435443513
2022-02-17 00:00:00.000,2213,54.192449261,3040.165321573
2022-02-18 00:00:00.000,2044,58.282268577,2873.474195292
2022-02-19 00:00:00.000,2199,39.816400854,2779.403291465
2022-02-20 00:00:00.000,2258,41.478382399,2668.914057918
2022-02-21 00:00:00.000,2026,60.01260379,2682.285191366
2022-02-22 00:00:00.000,2165,51.921496097,2584.222603632
2022-02-23 00:00:00.000,2162,47.905663927,2671.259400905
2022-02-24 00:00:00.000,2301,60.947305732,2463.341744817
2022-02-25 00:00:00.000,2211,39.60012232,2653.061556258
2022-02-26 00:00:00.000,2366,32.019769895,2789.510023207
2022-02-27 00:00:00.000,2373,33.084464083,2749.310727185
2022-02-28 00:00:00.000,2153,46.741040604,2693.200577663
2022-03-01 00:00:00.000,2310,46.224371,2933.17214788
2022-03-02 00:00:00.000,2369,41.359819427,2970.651021523
2022-03-03 00:00:00.000,2314,36.476948288,2888.940277626
2022-03-04 00:00:00.000,2383,35.031157519,2718.208174593
2022-03-05 00:00:00.000,2426,26.341543735,2642.865936346
2022-03-06 00:00:00.000,2464,26.044296319,2639.546349923
2022-03-07 00:00:00.000,2501,29.550414724,2548.213628957
2022-03-08 00:00:00.000,2468,30.826800817,2554.889985816
2022-03-09 00:00:00.000,2461,28.021014727,2698.780683849
2022-03-10 00:00:00.000,2448,26.224266588,2624.687144907
2022-03-11 00:00:00.000,2477,22.248845964,2586.656749829
2022-03-12 00:00:00.000,2632,17.96276397,2583.871138045
2022-03-13 00:00:00.000,2664,21.022876304,2574.581198345
2022-03-14 00:00:00.000,2557,23.368853784,2556.003260581
2022-03-15 00:00:00.000,2465,26.537351565,2573.214062584
2022-03-16 00:00:00.000,2409,31.61107039,2675.57883192
2022-03-17 00:00:00.000,2409,48.691343766,2786.35580239
2022-03-18 00:00:00.000,2260,42.130241681,2837.863110565
2022-03-19 00:00:00.000,2576,24.91664935,2952.169177663
2022-03-20 00:00:00.000,2678,22.356600656,2896.671152968
2022-03-21 00:00:00.000,2483,26.51281468,2894.284503424
2022-03-22 00:00:00.000,2508,34.493008835,2987.314630462
2022-03-23 00:00:00.000,2459,30.113425437,2970.33254747
2022-03-24 00:00:00.000,2383,42.223181568,3058.291439076
2022-03-25 00:00:00.000,2449,36.953917212,3129.129486172
2022-03-26 00:00:00.000,2340,24.746733514,3118.805470703
2022-03-27 00:00:00.000,2520,30.387322239,3160.929258342
2022-03-28 00:00:00.000,2500,46.165873117,3341.454805461
2022-03-29 00:00:00.000,2518,42.110973542,3405.096931134
2022-03-30 00:00:00.000,2407,45.44076137,3386.984977959
2022-03-31 00:00:00.000,2400,44.246294049,3371.897836273
2022-04-01 00:00:00.000,2266,52.094377582,3335.168283053
2022-04-02 00:00:00.000,2375,48.821378005,3477.95530507
2022-04-03 00:00:00.000,2382,42.441911496,3486.103442877
2022-04-04 00:00:00.000,2325,56.265287009,3485.823658185
2022-04-05 00:00:00.000,2311,57.475657402,3496.852542477
2022-04-06 00:00:00.000,2520,50.145934474,3311.457258364
2022-04-07 00:00:00.000,2265,44.597225828,3211.576730209
2022-04-08 00:00:00.000,2344,47.139904819,3260.178508126
2022-04-09 00:00:00.000,2538,30.955576808,3217.024318698
2022-04-10 00:00:00.000,2528,31.499105076,3263.400059013
2022-04-11 00:00:00.000,2415,41.26453309,3102.94748881
2022-04-12 00:00:00.000,2343,38.128106012,3017.204642585
2022-04-13 00:00:00.000,2286,39.581589644,3062.353861281
2022-04-14 00:00:00.000,2351,39.897312151,3079.009110678
2022-04-15 00:00:00.000,2352,30.46082216,3028.700482738
2022-04-16 00:00:00.000,2551,24.050107381,3035.700626232
2022-04-17 00:00:00.000,2611,24.566224013,3052.639807343
2022-04-18 00:00:00.000,2535,30.111595883,2961.750900666
2022-04-19 00:00:00.000,2454,33.066613538,3071.203215559
2022-04-20 00:00:00.000,2281,42.991628807,3094.248523821
2022-04-21 00:00:00.000,2216,45.980964166,3093.096247025
2022-04-22 00:00:00.000,2282,37.390895845,2987.143773907
2022-04-23 00:00:00.000,2422,24.730669745,2960.468265148
2022-04-24 00:00:00.000,2429,23.931398422,2945.452979613
2022-04-25 00:00:00.000,2315,37.668507978,2894.474382056
2022-04-26 00:00:00.000,2406,34.893176879,2947.042326914
2022-04-27 00:00:00.000,2316,32.61579934,2861.43972125
2022-04-28 00:00:00.000,2341,35.901293919,2914.106636517
2022-04-29 00:00:00.000,2293,37.007677248,2879.221849713
2022-04-30 00:00:00.000,2242,38.219960586,2818.195996058
2022-05-01 00:00:00.000,1943,87.756108124,2780.925717837
2022-05-02 00:00:00.000,1986,47.78158907,2830.541139981
2022-05-03 00:00:00.000,2074,42.214721569,2826.812300243
2022-05-04 00:00:00.000,2246,38.168814026,2851.843548558
2022-05-05 00:00:00.000,2239,41.149562644,2868.010187046
2022-05-06 00:00:00.000,2227,29.89854536,2716.466392863
2022-05-07 00:00:00.000,2302,22.208412883,2684.286183776
2022-05-08 00:00:00.000,2485,19.764428188,2565.292422077
2022-05-09 00:00:00.000,2343,46.369338331,2404.5160951
2022-05-10 00:00:00.000,2202,43.571332668,2351.997817661
2022-05-11 00:00:00.000,2141,100.197252531,2292.272311824
2022-05-12 00:00:00.000,2016,133.227628469,1966.679419676
2022-05-13 00:00:00.000,2237,40.968782212,2068.395398772
2022-05-14 00:00:00.000,2385,22.724161976,2016.162698459
2022-05-15 00:00:00.000,2517,15.218549666,2064.029025573
2022-05-16 00:00:00.000,2516,16.842677528,2049.958290435
2022-05-17 00:00:00.000,2226,19.431893941,2066.909269697
2022-05-18 00:00:00.000,2301,17.514739477,2016.817359458
2022-05-19 00:00:00.000,2362,16.902140875,1969.208566544
2022-05-20 00:00:00.000,2266,16.965710481,2007.752766113
2022-05-21 00:00:00.000,2341,11.201893666,1971.74657025
2022-05-22 00:00:00.000,2343,12.779243903,2001.102411971
2022-05-23 00:00:00.000,2412,15.300458619,2045.806040387
2022-05-24 00:00:00.000,2297,16.90490574,1970.412163614
2022-05-25 00:00:00.000,2167,18.562507981,1975.151086276
2022-05-26 00:00:00.000,2129,26.913485519,1878.725614036
2022-05-27 00:00:00.000,2243,22.168386878,1766.885573738
2022-05-28 00:00:00.000,2354,12.799672304,1769.123414693
2022-05-29 00:00:00.000,2230,11.07396418,1793.329370511
2022-05-30 00:00:00.000,2229,18.646141291,1897.757535326
2022-05-31 00:00:00.000,2133,23.812852311,1971.579394851
2022-06-01 00:00:00.000,2033,28.445668181,1908.362410719
2022-06-02 00:00:00.000,1876,25.471447746,1821.722388461
2022-06-03 00:00:00.000,1894,25.145985114,1789.9132954
2022-06-04 00:00:00.000,1925,22.201810241,1772.586769018
2022-06-05 00:00:00.000,1916,20.785146519,1798.398617835
2022-06-06 00:00:00.000,2030,22.492780197,1875.617388308
2022-06-07 00:00:00.000,1985,28.868265827,1787.79019073
2022-06-08 00:00:00.000,1822,32.131181587,1806.861555182
2022-06-09 00:00:00.000,1876,27.269840045,1801.120893999
2022-06-10 00:00:00.000,2034,26.101300177,1747.055905147
2022-06-11 00:00:00.000,2346,20.764094652,1598.001492196
2022-06-12 00:00:00.000,2273,16.870651171,1485.645085592
2022-06-13 00:00:00.000,2176,40.395683254,1277.28515237
2022-06-14 00:00:00.000,2256,25.88410559,1193.797154425
2022-06-15 00:00:00.000,2224,25.234342692,1138.036059109
2022-06-16 00:00:00.000,2242,14.354202526,1151.875584911
2022-06-17 00:00:00.000,2164,12.5979016,1086.333212264
2022-06-18 00:00:00.000,2341,20.826336376,1004.138146072
2022-06-19 00:00:00.000,2411,10.585303778,1021.005956556
2022-06-20 00:00:00.000,2316,9.946774912,1111.365400243
2022-06-21 00:00:00.000,2115,13.643606806,1145.7213695
2022-06-22 00:00:00.000,2195,12.181174693,1090.897614425
2022-06-23 00:00:00.000,2157,14.547833428,1097.65465963
2022-06-24 00:00:00.000,2190,14.548896696,1179.510974636
2022-06-25 00:00:00.000,2085,11.931653921,1215.415128781
2022-06-26 00:00:00.000,2060,12.216149165,1237.953620156
2022-06-27 00:00:00.000,1985,15.184003136,1210.692072349
2022-06-28 00:00:00.000,2105,15.086891455,1194.032931428
2022-06-29 00:00:00.000,2125,14.917699545,1126.817910239
2022-06-30 00:00:00.000,2215,13.968612139,1048.753912503
2022-07-01 00:00:00.000,2302,9.926757254,1065.017754995
2022-07-02 00:00:00.000,2547,5.364655578,1054.80853872
2022-07-03 00:00:00.000,2373,6.207525673,1062.028554947
2022-07-04 00:00:00.000,2332,10.053311509,1087.895664608
2022-07-05 00:00:00.000,2319,8.86124982,1131.04879648
2022-07-06 00:00:00.000,2318,9.795546276,1141.165640885
2022-07-07 00:00:00.000,2418,12.355241788,1199.130858756
2022-07-08 00:00:00.000,2460,9.318824143,1233.542897848
2022-07-09 00:00:00.000,2528,7.735137545,1219.854996013
2022-07-10 00:00:00.000,2438,7.064149516,1187.641937819
2022-07-11 00:00:00.000,2327,8.418778703,1147.91579141
2022-07-12 00:00:00.000,2434,7.76704618,1073.828467199
2022-07-13 00:00:00.000,2269,10.018027416,1063.638256236
2022-07-14 00:00:00.000,2390,10.738141189,1123.447057911
2022-07-15 00:00:00.000,2415,11.265831004,1217.019435828
2022-07-16 00:00:00.000,2663,11.149482864,1254.801526769
2022-07-17 00:00:00.000,2525,8.544842079,1352.475383454
2022-07-18 00:00:00.000,2580,12.505538864,1448.251164908
2022-07-19 00:00:00.000,2613,13.801256224,1544.326754534
2022-07-20 00:00:00.000,2557,13.467562715,1561.343681187
2022-07-21 00:00:00.000,2604,9.827309741,1519.440361025
2022-07-22 00:00:00.000,2843,7.970732038,1586.032833602
2022-07-23 00:00:00.000,2777,6.559277399,1544.027788352
2022-07-24 00:00:00.000,2880,6.386763816,1590.211128176
2022-07-25 00:00:00.000,2531,9.131508279,1534.644071606
2022-07-26 00:00:00.000,2490,9.581686511,1405.279760652
2022-07-27 00:00:00.000,2704,11.508650812,1486.230892155
2022-07-28 00:00:00.000,2740,13.611873372,1663.974561481
2022-07-29 00:00:00.000,2787,9.267897655,1716.923793096
2022-07-30 00:00:00.000,2923,5.733474158,1716.043678591
2022-07-31 00:00:00.000,2853,5.907770181,1707.408740558
2022-08-01 00:00:00.000,2721,9.268775184,1667.321972523
2022-08-02 00:00:00.000,2768,8.507122648,1612.654491069
2022-08-03 00:00:00.000,2689,7.206320451,1645.418630463
2022-08-04 00:00:00.000,2644,8.468513432,1621.563874828
2022-08-05 00:00:00.000,2638,7.952999007,1665.398510883
2022-08-06 00:00:00.000,2768,5.393954584,1720.333839907
2022-08-07 00:00:00.000,2710,5.778018837,1698.70977137
2022-08-08 00:00:00.000,2676,9.75866106,1757.348858036
2022-08-09 00:00:00.000,2562,10.227239614,1736.325128151
2022-08-10 00:00:00.000,2533,15.505896373,1753.48359991
2022-08-11 00:00:00.000,2678,13.470962639,1890.629675542
2022-08-12 00:00:00.000,2757,10.264305237,1896.735410819
2022-08-13 00:00:00.000,3073,7.393857924,1983.926949344
2022-08-14 00:00:00.000,2839,8.097163223,1977.101706191
2022-08-15 00:00:00.000,2555,11.174966464,1927.260724943
2022-08-16 00:00:00.000,2679,7.770972961,1887.441260099
2022-08-17 00:00:00.000,2695,8.66607884,1873.692627262
2022-08-18 00:00:00.000,2609,7.890145556,1857.103335838
2022-08-19 00:00:00.000,2588,11.022155894,1747.894110356
2022-08-20 00:00:00.000,2738,6.85242387,1618.71598052
2022-08-21 00:00:00.000,2845,5.244933993,1607.782465983
2022-08-22 00:00:00.000,2529,7.189487543,1583.599800242
2022-08-23 00:00:00.000,2580,7.15078379,1623.188542753
2022-08-24 00:00:00.000,2622,7.297828111,1651.980204892
2022-08-25 00:00:00.000,2631,7.770736768,1693.316674402
2022-08-26 00:00:00.000,2584,8.928398213,1637.863261254
2022-08-27 00:00:00.000,2780,5.365628538,1497.988892893
2022-08-28 00:00:00.000,2624,5.718413604,1486.60505319
2022-08-29 00:00:00.000,2576,8.565424429,1485.145424282
2022-08-30 00:00:00.000,2629,9.843936406,1552.012214415
2022-08-31 00:00:00.000,2437,10.804141459,1573.87671252
2022-09-01 00:00:00.000,2395,9.256528558,1554.661420241
2022-09-02 00:00:00.000,2679,7.990717818,1594.488566385
2022-09-03 00:00:00.000,2619,4.588843218,1558.925586535
2022-09-04 00:00:00.000,2502,5.065038639,1559.983355103
2022-09-05 00:00:00.000,2604,6.217914123,1579.493669972
2022-09-06 00:00:00.000,2737,8.815726884,1638.909943143
2022-09-07 00:00:00.000,2607,10.815916082,1547.134502357
2022-09-08 00:00:00.000,2584,10.732507779,1630.26771887
2022-09-09 00:00:00.000,2571,11.340102962,1694.460691517
2022-09-10 00:00:00.000,2790,7.162304432,1727.402034972
2022-09-11 00:00:00.000,2766,6.805397717,1765.125523162
2022-09-12 00:00:00.000,2587,9.572577786,1737.586194521
2022-09-13 00:00:00.000,2704,12.193149238,1668.080264733
2022-09-14 00:00:00.000,2553,7.953855371,1598.284666867
2022-09-15 00:00:00.000,2610,10.145338153,1571.640028607
2022-09-16 00:00:00.000,2816,5.9686044,1456.430718035
2022-09-17 00:00:00.000,2765,3.670302508,1442.339710905
2022-09-18 00:00:00.000,2833,4.861578315,1423.200857468
2022-09-19 00:00:00.000,2802,5.125909362,1327.676158106
2022-09-20 00:00:00.000,2589,5.758128323,1356.474927682
2022-09-21 00:00:00.000,2689,7.600216944,1335.961613588
2022-09-22 00:00:00.000,2690,5.283091347,1282.81323871
2022-09-23 00:00:00.000,2719,4.79231405,1312.359604267
2022-09-24 00:00:00.000,2731,3.414012301,1331.253667894
2022-09-25 00:00:00.000,2707,4.086195303,1313.85274666
2022-09-26 00:00:00.000,2732,5.987403341,1311.454985574
2022-09-27 00:00:00.000,2682,7.505968895,1360.045916642
2022-09-28 00:00:00.000,2662,6.630320747,1312.255599209
2022-09-29 00:00:00.000,2676,6.990485436,1332.157054748
2022-09-30 00:00:00.000,2658,7.160467457,1338.9374673
2022-10-01 00:00:00.000,2897,4.45685967,1323.254981108
2022-10-02 00:00:00.000,2910,3.329281353,1304.0728943
2022-10-03 00:00:00.000,2637,6.11882796,1302.378879815
2022-10-04 00:00:00.000,2780,6.109495763,1342.514575363
2022-10-05 00:00:00.000,2783,6.455882032,1347.669215765
2022-10-06 00:00:00.000,2988,5.394606707,1364.827350587
2022-10-07 00:00:00.000,2908,4.858219332,1345.259668027
2022-10-08 00:00:00.000,2641,5.017830373,1328.456245256
2022-10-09 00:00:00.000,2206,9.960390033,1319.458834701
2022-10-10 00:00:00.000,2272,11.722203157,1313.495937398
2022-10-11 00:00:00.000,2579,9.416785387,1284.034688466
2022-10-12 00:00:00.000,2720,7.402168446,1294.854944351
2022-10-13 00:00:00.000,2700,8.340939879,1272.090207305
2022-10-14 00:00:00.000,2730,7.411134199,1314.348666478
2022-10-15 00:00:00.000,2539,6.689491217,1288.713126618
2022-10-16 00:00:00.000,2749,5.754155522,1287.269839848
2022-10-17 00:00:00.000,2779,8.587367974,1316.737802843
2022-10-18 00:00:00.000,2821,8.530451869,1321.318604325
2022-10-19 00:00:00.000,2741,9.258839602,1300.457733208
2022-10-20 00:00:00.000,2716,11.818404915,1291.125470815
2022-10-21 00:00:00.000,2829,11.06434587,1287.612886872
2022-10-22 00:00:00.000,2759,7.303881403,1305.888215919
2022-10-23 00:00:00.000,3086,5.76110471,1315.504195845
2022-10-24 00:00:00.000,2977,7.350662289,1347.302539827
2022-10-25 00:00:00.000,3038,9.53520015,1390.057431392
2022-10-26 00:00:00.000,3235,8.742959804,1522.867817321
2022-10-27 00:00:00.000,3009,7.940826877,1553.32767912
2022-10-28 00:00:00.000,2960,8.013696384,1526.748960472
2022-10-29 00:00:00.000,3217,7.571996176,1607.398854356
2022-10-30 00:00:00.000,3126,4.91896918,1603.75406778
